,id,host_id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,with_wifi,with_air_conditioning,with_cable_tv,pets_allowed
7663,37913196,287207838,within an hour,100.0,0.0,0.0,0.0,1.0,0.0,Excelsior,37.729859999999995,-122.42525,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,79.0,150.0,60.0,1,0.0,1,27,1,1,27,27,1.0,27.0,today,11,18,22,92,1.0,0.0,moderate,0.0,0.0,1,0,1,0,8.82,1.0,0.0,0.0,0.0
7664,37914754,51443736,,,0.0,1.0,1.0,1.0,0.0,Bayview,37.71252,-122.38776000000001,0.0,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,99.0,,,1,0.0,30,90,30,30,90,90,30.0,90.0,2 months ago,30,35,65,340,1.0,0.0,flexible,0.0,0.0,1,0,1,0,,1.0,0.0,0.0,0.0
7665,37914795,287222095,within an hour,100.0,0.0,0.0,0.0,1.0,0.0,Western Addition,37.776509999999995,-122.43096000000001,1.0,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,299.0,500.0,110.0,3,20.0,2,30,2,2,30,30,2.0,30.0,today,6,17,17,17,1.0,0.0,moderate,0.0,0.0,1,1,0,0,5.0,1.0,0.0,0.0,0.0
7666,37919322,25324042,,,0.0,1.0,1.0,1.0,1.0,Downtown/Civic Center,37.78014,-122.4138,1.0,Condominium,Entire home/apt,3,1.0,0.0,1.0,Real Bed,118.0,,,1,0.0,30,32,30,30,32,32,30.0,32.0,4 weeks ago,28,58,88,178,1.0,1.0,flexible,0.0,0.0,1,1,0,0,,0.0,0.0,0.0,0.0
7667,37933277,70722023,within an hour,100.0,1.0,46.0,46.0,1.0,0.0,Chinatown,37.7913,-122.40773,0.0,Serviced apartment,Entire home/apt,2,1.0,0.0,0.0,Real Bed,95.0,0.0,65.0,1,0.0,2,7,2,4,7,7,2.1,7.0,today,0,5,5,13,1.0,1.0,strict_14_with_grace_period,0.0,0.0,44,33,0,0,0.64,0.0,1.0,1.0,0.0
7668,37933847,70722023,within an hour,100.0,1.0,46.0,46.0,1.0,0.0,Chinatown,37.79064,-122.40801,0.0,Serviced apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,0.0,65.0,1,0.0,2,7,2,4,7,7,2.0,7.0,today,2,2,2,6,1.0,1.0,strict_14_with_grace_period,0.0,0.0,44,33,0,0,1.0,0.0,1.0,1.0,0.0
7669,37937078,167112612,within an hour,100.0,0.0,2.0,2.0,1.0,0.0,Downtown/Civic Center,37.78779,-122.41394,1.0,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,208.0,500.0,100.0,2,50.0,2,1125,2,2,1125,1125,2.0,1125.0,today,2,2,2,2,1.0,0.0,moderate,0.0,0.0,1,1,0,0,1.36,0.0,0.0,0.0,0.0
7670,37938371,89586198,within a few hours,100.0,1.0,1.0,1.0,1.0,0.0,Outer Richmond,37.78068,-122.49978999999999,1.0,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,250.0,109.0,1,0.0,2,10,2,3,10,10,2.0,10.0,3 weeks ago,2,16,43,43,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,4.74,1.0,0.0,0.0,0.0
7671,37940680,1023875,within an hour,100.0,0.0,0.0,0.0,1.0,0.0,South of Market,37.7787,-122.39648000000001,1.0,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,168.0,,,1,0.0,360,1125,360,360,1125,1125,360.0,1125.0,2 months ago,21,51,81,356,1.0,1.0,flexible,0.0,0.0,1,1,0,0,0.59,1.0,0.0,0.0,1.0
7672,37942648,29533605,,,0.0,1.0,1.0,1.0,0.0,Haight Ashbury,37.76936,-122.43746000000002,1.0,Condominium,Entire home/apt,2,1.0,2.0,1.0,Real Bed,129.0,500.0,65.0,1,0.0,30,31,30,30,31,31,30.0,31.0,4 weeks ago,10,10,10,10,1.0,1.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,,1.0,0.0,0.0,0.0
7673,37946020,44132846,within a few hours,100.0,0.0,1.0,1.0,1.0,0.0,Western Addition,37.77363,-122.43273,1.0,Condominium,Entire home/apt,2,1.5,1.0,0.0,Real Bed,115.0,,250.0,2,0.0,6,8,6,6,8,8,6.0,8.0,3 weeks ago,1,1,13,13,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,,1.0,0.0,0.0,0.0
7674,37963309,48005494,within an hour,100.0,1.0,1735.0,1735.0,1.0,1.0,Castro/Upper Market,37.75963,-122.42836000000001,1.0,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,278.0,500.0,420.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,3 days ago,7,7,7,7,1.0,0.0,strict,0.0,0.0,248,248,0,0,,1.0,0.0,0.0,1.0
7675,37965290,287833155,within a few hours,100.0,0.0,0.0,0.0,1.0,0.0,Twin Peaks,37.74745,-122.44993000000001,1.0,House,Entire home/apt,4,2.0,3.0,3.0,Real Bed,200.0,2000.0,125.0,4,50.0,30,182,30,30,182,182,30.0,182.0,2 months ago,30,60,90,365,1.0,1.0,flexible,0.0,0.0,1,1,0,0,1.0,1.0,0.0,0.0,0.0
7676,37971611,136406874,within an hour,100.0,0.0,23.0,23.0,1.0,0.0,South of Market,37.77601,-122.40700000000001,1.0,Aparthotel,Private room,2,7.0,1.0,2.0,Real Bed,199.0,0.0,30.0,1,7.0,1,28,1,1,28,28,1.0,28.0,today,27,57,87,98,1.0,1.0,strict_14_with_grace_period,0.0,0.0,15,2,11,0,5.0,1.0,0.0,0.0,0.0
7677,37971722,136406874,within an hour,100.0,0.0,23.0,23.0,1.0,0.0,South of Market,37.77756,-122.40807,1.0,Aparthotel,Private room,3,7.0,1.0,2.0,Real Bed,199.0,0.0,30.0,1,7.0,1,28,1,1,28,28,1.0,28.0,today,25,55,85,105,1.0,1.0,strict_14_with_grace_period,0.0,0.0,15,2,11,0,7.89,1.0,0.0,0.0,0.0
7678,37972197,7813128,within an hour,100.0,0.0,0.0,0.0,1.0,1.0,Inner Sunset,37.749179999999996,-122.46999,1.0,House,Private room,2,1.5,1.0,1.0,Real Bed,200.0,150.0,30.0,2,50.0,1,364,1,1,364,364,1.0,364.0,a week ago,16,43,73,133,1.0,0.0,flexible,0.0,0.0,1,0,1,0,4.0,1.0,0.0,0.0,0.0
7679,37972466,267895362,within an hour,100.0,1.0,85.0,85.0,1.0,0.0,Mission,37.7713,-122.42336,1.0,House,Private room,2,5.0,1.0,1.0,Real Bed,67.0,0.0,100.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,4 days ago,30,60,90,365,1.0,0.0,flexible,0.0,0.0,35,0,30,5,,1.0,1.0,0.0,0.0
7680,37972512,267895362,within an hour,100.0,1.0,85.0,85.0,1.0,0.0,Mission,37.77003,-122.42358,1.0,House,Private room,2,5.0,1.0,1.0,Real Bed,67.0,0.0,100.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,4 days ago,30,60,90,365,1.0,0.0,flexible,0.0,0.0,35,0,30,5,,1.0,1.0,0.0,0.0
7681,37972553,267895362,within an hour,100.0,1.0,85.0,85.0,1.0,0.0,Mission,37.76947,-122.42358,1.0,House,Private room,2,5.0,1.0,1.0,Real Bed,67.0,0.0,100.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,4 days ago,30,60,90,365,1.0,0.0,flexible,0.0,0.0,35,0,30,5,,1.0,1.0,0.0,0.0
7682,37972578,267895362,within an hour,100.0,1.0,85.0,85.0,1.0,0.0,Mission,37.77111,-122.42381999999999,1.0,House,Private room,2,5.0,1.0,1.0,Real Bed,67.0,0.0,100.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,4 days ago,30,60,90,365,1.0,0.0,flexible,0.0,0.0,35,0,30,5,,1.0,1.0,0.0,0.0
7683,37972611,267895362,within an hour,100.0,1.0,85.0,85.0,1.0,0.0,Nob Hill,37.79201,-122.42043000000001,1.0,House,Private room,1,5.0,1.0,1.0,Real Bed,60.0,0.0,100.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,2 weeks ago,6,6,21,296,1.0,0.0,flexible,0.0,0.0,35,0,30,5,,1.0,1.0,1.0,0.0
7684,37972793,267895362,within an hour,100.0,1.0,85.0,85.0,1.0,0.0,Mission,37.76958,-122.42406000000001,1.0,House,Private room,2,5.0,1.0,1.0,Real Bed,67.0,0.0,100.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,today,13,32,32,48,1.0,1.0,flexible,0.0,0.0,35,0,30,5,,1.0,1.0,0.0,0.0
7685,37972909,267895362,within an hour,100.0,1.0,85.0,85.0,1.0,0.0,Nob Hill,37.79273,-122.42092,0.0,House,Private room,2,5.0,1.0,1.0,Real Bed,67.0,0.0,100.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,2 days ago,13,34,59,79,1.0,1.0,flexible,0.0,0.0,35,0,30,5,,1.0,1.0,0.0,0.0
7686,37973490,287937924,within an hour,100.0,0.0,0.0,0.0,1.0,0.0,Inner Richmond,37.778259999999996,-122.45719,1.0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,150.0,,30.0,1,0.0,3,10,3,3,10,10,3.0,10.0,2 weeks ago,0,0,0,0,0.0,1.0,flexible,0.0,0.0,1,0,1,0,4.39,1.0,0.0,0.0,0.0
7687,37978128,283448639,within an hour,100.0,1.0,3.0,3.0,1.0,0.0,South of Market,37.77247,-122.40285,1.0,Apartment,Entire home/apt,8,2.0,2.0,3.0,Real Bed,4000.0,500.0,80.0,6,40.0,1,18,1,4,18,18,1.0,18.0,yesterday,11,33,53,271,1.0,1.0,flexible,0.0,0.0,3,1,2,0,,1.0,1.0,0.0,0.0
7688,37979788,153516885,within an hour,100.0,1.0,2.0,2.0,1.0,0.0,Outer Mission,37.71582,-122.4453,1.0,Guest suite,Entire home/apt,4,1.0,1.0,2.0,Real Bed,188.0,230.0,95.0,1,18.0,1,1125,1,1,1125,1125,1.0,1125.0,a week ago,26,52,82,172,1.0,0.0,strict_14_with_grace_period,0.0,0.0,4,4,0,0,2.94,1.0,0.0,0.0,0.0
7689,37994895,273600328,within an hour,100.0,0.0,0.0,0.0,1.0,0.0,Downtown/Civic Center,37.784009999999995,-122.41086999999999,1.0,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,34.0,250.0,89.0,1,0.0,32,1125,32,32,1125,1125,32.0,1125.0,a week ago,0,26,56,331,1.0,1.0,strict_14_with_grace_period,0.0,0.0,11,0,6,5,0.73,1.0,0.0,0.0,0.0
7690,37995443,273600328,within an hour,100.0,0.0,0.0,0.0,1.0,0.0,Downtown/Civic Center,37.7861,-122.41061,1.0,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,34.0,250.0,89.0,1,0.0,32,1125,32,32,1125,1125,32.0,1125.0,2 weeks ago,0,27,57,332,1.0,1.0,strict_14_with_grace_period,0.0,0.0,11,0,6,5,,1.0,0.0,0.0,0.0
7691,37995551,4037978,,,0.0,1.0,1.0,1.0,1.0,Mission,37.75145,-122.41982,1.0,House,Private room,1,1.0,1.0,0.0,Real Bed,65.0,,,1,0.0,30,90,30,30,90,90,30.0,90.0,a week ago,27,57,59,163,1.0,0.0,flexible,0.0,0.0,1,0,1,0,,1.0,0.0,0.0,0.0
7692,38012425,153516885,within an hour,100.0,1.0,2.0,2.0,1.0,0.0,Outer Mission,37.71737,-122.44443999999999,1.0,Guest suite,Entire home/apt,3,1.0,0.0,1.0,Real Bed,199.0,280.0,80.0,1,25.0,1,1125,1,1,1125,1125,1.0,1125.0,5 weeks ago,18,45,75,165,1.0,0.0,strict_14_with_grace_period,0.0,0.0,4,4,0,0,4.88,1.0,0.0,0.0,0.0
7693,38015096,68432368,within a few hours,100.0,1.0,2.0,2.0,1.0,0.0,Inner Sunset,37.76455,-122.46961,1.0,House,Private room,3,1.0,1.0,2.0,Real Bed,65.0,,,1,0.0,33,90,33,33,90,90,33.0,90.0,6 weeks ago,30,60,90,365,1.0,0.0,strict_14_with_grace_period,0.0,0.0,3,0,3,0,,1.0,0.0,0.0,0.0
7694,38023230,1097396,within an hour,100.0,1.0,3.0,3.0,1.0,1.0,Noe Valley,37.75359,-122.43945,1.0,House,Entire home/apt,5,1.0,3.0,4.0,Real Bed,200.0,1000.0,200.0,1,0.0,30,180,30,30,180,180,30.0,180.0,4 weeks ago,0,0,0,119,1.0,0.0,strict_14_with_grace_period,0.0,0.0,4,2,2,0,,1.0,0.0,0.0,0.0
7695,38024311,288502199,,,0.0,0.0,0.0,1.0,0.0,Castro/Upper Market,37.75868,-122.42621000000001,1.0,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,157.0,1000.0,110.0,2,50.0,30,365,30,30,365,365,30.0,365.0,6 weeks ago,0,12,42,317,1.0,1.0,flexible,0.0,0.0,1,1,0,0,,1.0,0.0,0.0,0.0
7696,38025800,32534976,within an hour,100.0,0.0,5.0,5.0,1.0,1.0,Potrero Hill,37.7591,-122.39438,1.0,House,Private room,2,1.5,2.0,1.0,Real Bed,174.0,,75.0,1,0.0,2,30,2,2,30,30,2.0,30.0,6 days ago,13,19,26,36,1.0,0.0,flexible,0.0,0.0,5,1,4,0,0.94,1.0,0.0,0.0,0.0
7697,38026321,32534976,within an hour,100.0,0.0,5.0,5.0,1.0,1.0,Potrero Hill,37.7596,-122.3945,1.0,House,Private room,2,1.5,2.0,1.0,Real Bed,174.0,,75.0,1,0.0,2,30,2,2,30,30,2.0,30.0,3 weeks ago,17,35,65,155,1.0,0.0,flexible,0.0,0.0,5,1,4,0,2.0,1.0,0.0,0.0,0.0
7698,38028792,136406874,within an hour,100.0,0.0,23.0,23.0,1.0,0.0,South of Market,37.777390000000004,-122.40732,1.0,Aparthotel,Private room,3,7.0,1.0,2.0,Real Bed,199.0,0.0,30.0,1,7.0,1,28,1,1,28,28,1.0,28.0,today,27,52,82,102,1.0,1.0,strict_14_with_grace_period,0.0,0.0,15,2,11,0,5.38,1.0,0.0,0.0,0.0
7699,38029743,283448639,within an hour,100.0,1.0,3.0,3.0,1.0,0.0,South of Market,37.775259999999996,-122.40268999999999,1.0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2999.0,0.0,40.0,1,0.0,1,14,1,1,14,14,1.0,14.0,yesterday,17,34,60,145,1.0,1.0,flexible,0.0,0.0,3,1,2,0,11.71,1.0,1.0,0.0,0.0
7700,38030016,283448639,within an hour,100.0,1.0,3.0,3.0,1.0,0.0,South of Market,37.77241,-122.40243000000001,1.0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2999.0,0.0,40.0,1,0.0,1,13,1,1,13,13,1.0,13.0,today,13,22,38,106,1.0,1.0,flexible,0.0,0.0,3,1,2,0,12.0,1.0,1.0,0.0,0.0
7701,38040543,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.78998,-122.40648,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,2 weeks ago,5,5,5,30,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7702,38040569,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.789970000000004,-122.40598999999999,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,2 weeks ago,5,5,5,30,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7703,38040608,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.7902,-122.40685,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,2 weeks ago,5,5,5,30,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7704,38040617,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.78999,-122.40801,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,2 weeks ago,5,5,5,30,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7705,38040645,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.78992,-122.4064,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,2 weeks ago,5,5,5,30,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7706,38040649,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.789970000000004,-122.40745,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,2 weeks ago,5,5,5,30,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7707,38040675,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.78975,-122.40744,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,2 weeks ago,5,5,5,30,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7708,38040744,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.78955,-122.40643999999999,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,2 weeks ago,5,5,5,30,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7709,38040767,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.789640000000006,-122.40643,1.0,Boutique hotel,Hotel room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,5 weeks ago,0,0,0,15,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7710,38040795,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.789970000000004,-122.4075,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,6 weeks ago,0,0,0,10,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7711,38040819,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.790279999999996,-122.40637,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,5 weeks ago,0,0,0,10,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7712,38040834,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.79005,-122.40626,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,6 weeks ago,0,0,0,10,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7713,38040842,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.79018,-122.40736000000001,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,6 weeks ago,0,0,0,10,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7714,38040857,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.78935,-122.4074,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,6 weeks ago,0,0,0,10,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7715,38040907,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.790079999999996,-122.40623000000001,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,6 weeks ago,0,0,0,10,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7716,38040928,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.78958,-122.4078,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,10,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7717,38040941,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.78958,-122.40683999999999,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7718,38040953,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.789809999999996,-122.40808,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7719,38040967,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.7901,-122.40812,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7720,38040983,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.78937,-122.40685,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7721,38040998,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.78973,-122.40803999999999,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7722,38041016,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.79003,-122.40777,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7723,38041029,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.789809999999996,-122.40641000000001,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7724,38041049,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.79006,-122.40732,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7725,38041065,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.790009999999995,-122.40616999999999,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7726,38041090,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.790279999999996,-122.40732,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7727,38041097,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.790009999999995,-122.40678999999999,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7728,38041108,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.789609999999996,-122.40669,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7729,38041123,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Downtown/Civic Center,37.7893,-122.40816000000001,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
7730,38041143,262211596,within an hour,100.0,0.0,40.0,40.0,1.0,0.0,Financial District,37.78929,-122.40677,1.0,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,199.0,0.0,0.0,2,0.0,5,5,5,5,5,5,5.0,5.0,4 weeks ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,40,0,39,0,,1.0,1.0,1.0,0.0
